id,nombre,slug,categoria,subcategoria,facebook,instagram,whatsapp,messenger,telefono,correo,sitio_web,ciudad,estado,pais,direccion,latitud,longitud,descripcion,horario,score_comercial,estado_comercial,origen,archivo_origen,fecha_creacion,ultima_actualizacion,observaciones
SB-REST-C90C8E35,KAMEL Cafè,kamel-cafe-tuxtla-gutierrez,Cafetería,Cafetería,,,+529613370377,,+529613370377,,,Tuxtla Gutiérrez,Chiapas,México,"Albania Alta, 29000 Tuxtla Gutiérrez, Chis., México",,,,sábado: Abierto las 24 horas | domingo: Abierto las 24 horas | lunes: Abierto las 24 horas | martes: Abierto las 24 horas | miércoles: Abierto las 24 horas | jueves: Abierto las 24 horas | viernes: Abierto las 24 horas,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.904019,2026-08-05T02:27:40.945640,Ingestado desde dataset_crawler-google-places_2026-08-01_08-13-15-900.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-63B0F6FF,KANAKY ROLL,kanaky-roll-tuxtla-gutierrez,Restaurante,Restaurante General,http://www.facebook.com/kannakyroll,,+529612716528,,+529612716528,,http://www.facebook.com/kannakyroll,Tuxtla Gutiérrez,Chiapas,México,"Calle Cuarta Pte. Nte., Niño de Atocha, 29037 Tuxtla Gutiérrez, Chis., México",,,,sábado: 1 to 10 PM | domingo: 1 to 9 PM | lunes: 1 to 10 PM | martes: 1 to 10 PM | miércoles: 1 to 10 PM | jueves: 1 to 10 PM | viernes: 1 to 10 PM,75,Listo para Contacto,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-04-47-905.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.240590,2026-08-05T02:27:40.933035,Ingestado desde dataset_crawler-google-places_2026-08-01_08-04-47-905.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-9C70073B,Katana Roll,katana-roll-tuxtla-gutierrez,Comida Internacional,Sushi & Comida Japonesa,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"Calle Sexta Pte. Sur 226A, El Cerrito, 29066 Tuxtla Gutiérrez, Chis., México",,,,sábado: 12 to 8 PM | domingo: Cerrado | lunes: 12 to 8 PM | martes: 12 to 8 PM | miércoles: 12 to 8 PM | jueves: 12 to 8 PM | viernes: 12 to 8 PM,15,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-04-47-905.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.250236,2026-08-05T02:27:40.951811,Ingestado desde dataset_crawler-google-places_2026-08-01_08-04-47-905.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-E7EC68AE,Kchito de Sabor | Tuxtla Gutiérrez,kchito-de-sabor-tuxtla-gutierrez-tuxtla-gutierrez,Restaurante,Restaurante General,https://www.facebook.com/kchitodesaborsnacksbonelessalitas,,,https://m.me/kchitodesaborsnacksbonelessalitas,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Downloads Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx,2026-08-05T02:27:35.293551,2026-08-05T02:27:35.293551,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx
SB-REST-7F131915,Ki-Múul Cafetería Tuxtla - Canirac Chiapas,ki-muul-cafeteria-tuxtla-canirac-chiapas-tuxtla-gutierrez,Cafetería,Cafetería,https://www.facebook.com/kimuulcafeteriamxtuxtla,,,https://m.me/kimuulcafeteriamxtuxtla,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Downloads Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx,2026-08-05T02:27:35.304778,2026-08-05T02:27:35.304778,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx
SB-REST-8B09561A,Ki-Múul Cafetería Tuxtla | Tuxtla Gutiérrez,ki-muul-cafeteria-tuxtla-tuxtla-gutierrez-tuxtla-gutierrez,Cafetería,Cafetería,https://www.facebook.com/pages/category/Coffee-Shop/Ki-M%C3%BAul-Tuxtla-Guti%C3%A9rrez-106097101528648,,,https://m.me/Ki-M%C3%BAul-Tuxtla-Guti%C3%A9rrez-106097101528648,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Downloads Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx,2026-08-05T02:27:35.294085,2026-08-05T02:27:35.294085,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx
SB-REST-EE499124,Kike.Tacos | Tuxtla Gutiérrez,kiketacos-tuxtla-gutierrez-tuxtla-gutierrez,Taquería,Taquería,https://www.facebook.com/p/KikeTacos-100069707175299,,,https://m.me/KikeTacos-100069707175299,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Downloads Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx,2026-08-05T02:27:35.303968,2026-08-05T02:27:35.303968,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx
SB-REST-CA748823,Kiosco San Juan,kiosco-san-juan-tuxtla-gutierrez,Cafetería,Cafetería,,,+529612094343,,+529612094343,,,Tuxtla Gutiérrez,Chiapas,México,"Plaza Dif, Av 1a. Sur Pte, Centro, El Calvario, 29000 Tuxtla Gutiérrez, Chis., México",,,,,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.657895,2026-08-05T02:27:40.943815,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-89197CC8,Kiosko y Snack Universitario,kiosko-y-snack-universitario-tuxtla-gutierrez,Cafetería,Cafetería,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"Caleras Maciel, 29016 Tuxtla Gutiérrez, Chis., México",,,,,15,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.917255,2026-08-05T02:27:40.954658,Ingestado desde dataset_crawler-google-places_2026-08-01_08-13-15-900.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-D42BECFE,kirisuto sushi | Tuxtla Gutiérrez,kirisuto-sushi-tuxtla-gutierrez-tuxtla-gutierrez,Comida Internacional,Sushi & Comida Japonesa,https://www.facebook.com/kirisuto685,,+529617014563,https://m.me/kirisuto685,+529617014563,,,Tuxtla Gutiérrez,Chiapas,México,"29020, Laguitos Electricistas, 29030 Tuxtla Gutiérrez, Chis., México",,,,sábado: 1 to 9 PM | domingo: Cerrado | lunes: 1 to 9 PM | martes: 1 to 9 PM | miércoles: 1 to 9 PM | jueves: 1 to 9 PM | viernes: 1 to 9 PM,60,Listo para Contacto,Downloads Batch Ingestion,"Base_Restaurantes_StreetBoss_V2.xlsx, dataset_crawler-google-places_2026-08-01_08-04-47-905.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:35.295620,2026-08-05T02:27:40.929369,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx | Ingestado desde dataset_crawler-google-places_2026-08-01_08-04-47-905.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-79519C72,Kiwi Jugueria,kiwi-jugueria-tuxtla-gutierrez,Cafetería,Cafetería,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"12A. C. Ote. Nte. 3, Hidalgo, 29000 Tuxtla Gutiérrez, Chis., México",,,,,15,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.977376,2026-08-05T02:27:40.952619,Ingestado desde dataset_crawler-google-places_2026-08-01_08-13-15-900.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-5F02861A,Königs Bier Bbq And Biergarten,konigs-bier-bbq-and-biergarten-tuxtla-gutierrez,Bar,Bar & Bares,,,+529612510832,,+529612510832,,http://www.franquiciasmagno.com/,Tuxtla Gutiérrez,Chiapas,México,"16 poniente norte, Arboledas, 29030 Tuxtla Gutiérrez, Chis., México",,,,sábado: 12 PM to 1 AM | domingo: 12 PM to 1 AM | lunes: 12 PM to 1 AM | martes: 12 PM to 1 AM | miércoles: 12 PM to 1 AM | jueves: 12 PM to 1 AM | viernes: 12 PM to 1 AM,55,Listo para Contacto,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-01-35-423.csv, dataset_crawler-google-places_2026-08-01_08-14-31-906.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:36.340563,2026-08-05T02:27:40.918993,Ingestado desde dataset_crawler-google-places_2026-08-01_08-01-35-423.csv | Ingestado desde dataset_crawler-google-places_2026-08-01_08-14-31-906.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-17C0D5FA,Königs Bier Bbq Plaza Verona,konigs-bier-bbq-plaza-verona-tuxtla-gutierrez,Bar,Bar & Bares,,,,,,,https://www.franquiciasmagno.com/,Tuxtla Gutiérrez,Chiapas,México,"Blvd. Belisario Domínguez, Villas del Río, 29020 Tuxtla Gutiérrez, Chis., México",,,,sábado: 12 PM to 1 AM | domingo: 12 PM to 1 AM | lunes: 12 PM to 1 AM | martes: 12 PM to 1 AM | miércoles: 12 PM to 1 AM | jueves: 12 PM to 1 AM | viernes: 12 PM to 1 AM,30,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-01-35-423.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:36.335650,2026-08-05T02:27:40.939309,Ingestado desde dataset_crawler-google-places_2026-08-01_08-01-35-423.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-A58C1A5D,Krusty Burger Tuxtla,krusty-burger-tuxtla-tuxtla-gutierrez,Comida Rápida,Hamburguesería,,,+529614281521,,+529614281521,,,Tuxtla Gutiérrez,Chiapas,México,"Central Nte., Pedregal San Antonio, 29014 Tuxtla Gutiérrez, Chis., México",,,,sábado: 6:30 to 10:30 PM | domingo: Cerrado | lunes: 7 to 11 PM | martes: 6:30 to 10:30 PM | miércoles: 6:30 to 10:30 PM | jueves: 6:30 to 10:30 PM | viernes: 6:30 to 10:30 PM,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-01-35-423.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:36.118963,2026-08-05T02:27:40.929301,Ingestado desde dataset_crawler-google-places_2026-08-01_08-01-35-423.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-05CFD9D1,Kuchi Chill Center N Cafe,kuchi-chill-center-n-cafe-tuxtla-gutierrez,Cafetería,Cafetería,,https://instagram.com/kuchichillcenter,+529612731690,,+529612731690,,https://instagram.com/kuchichillcenter?igshid=MWZjMTM2ODFkZg==,Tuxtla Gutiérrez,Chiapas,México,"Calle Tercera Pte. Sur, San Francisco, 29066 Tuxtla Gutiérrez, Chis., México",,,,sábado: 11 AM to 7 PM | domingo: 11 AM to 7 PM | lunes: 11 AM to 7 PM | martes: 11 AM to 7 PM | miércoles: 11 AM to 7 PM | jueves: 11 AM to 7 PM | viernes: 11 AM to 7 PM,70,Listo para Contacto,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:38.109500,2026-08-05T02:27:40.945663,Ingestado desde dataset_crawler-google-places_2026-08-01_08-13-15-900.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-243C0FC8,La 15 (SHANKA) Botanas Y Alberca,la-15-shanka-botanas-y-alberca-tuxtla-gutierrez,Restaurante,Restaurante General,,,+529612698081,,+529612698081,,,Tuxtla Gutiérrez,Chiapas,México,"Av. 15 de Septiembre Manzana Av, Lindavista Shanka, 29016 Tuxtla Gutiérrez, Chis., México",,,,sábado: 12 to 9 PM | domingo: 12 to 9 PM | lunes: Cerrado | martes: 12 to 9 PM | miércoles: 12 to 9 PM | jueves: 12 to 9 PM | viernes: 12 to 9 PM,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-05-47-215.csv, dataset_crawler-google-places_2026-08-01_08-14-31-906.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.375717,2026-08-05T02:27:40.941581,Ingestado desde dataset_crawler-google-places_2026-08-01_08-05-47-215.csv | Ingestado desde dataset_crawler-google-places_2026-08-01_08-14-31-906.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-77C1D610,La Antigua Restaurant Familiar,la-antigua-restaurant-familiar-tuxtla-gutierrez,Restaurante,Restaurante General,,,+529611780209,,+529611780209,,,Tuxtla Gutiérrez,Chiapas,México,"C. Pino Suárez 400, Santa Ana, 29070 Tuxtla Gutiérrez, Chis., México",,,,sábado: 12 to 8 PM | domingo: 12 to 8 PM | lunes: 12 to 8 PM | martes: 12 to 8 PM | miércoles: 12 to 8 PM | jueves: 12 to 8 PM | viernes: 12 to 8 PM,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-14-31-906.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:38.375489,2026-08-05T02:27:40.931341,Ingestado desde dataset_crawler-google-places_2026-08-01_08-14-31-906.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-74662049,La Bendición Cafetería | Tuxtla Gutiérrez Centro,la-bendicion-cafeteria-tuxtla-gutierrez-centro-tuxtla-gutierrez,Cafetería,Cafetería,https://www.facebook.com/labendicioncafeteria,,,https://m.me/labendicioncafeteria,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Downloads Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx,2026-08-05T02:27:35.328801,2026-08-05T02:27:35.328801,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx
SB-REST-1EE6D426,La Bocabarra | Tuxtla Gutiérrez,la-bocabarra-tuxtla-gutierrez-tuxtla-gutierrez,Bar,Bar & Bares,https://www.facebook.com/p/La-Bocabarra-100027942717172,,+529611243916,https://m.me/La-Bocabarra-100027942717172,+529611243916,,,Tuxtla Gutiérrez,Chiapas,México,"Carr. Villaflores, San Francisco, 29066 Tuxtla Gutiérrez, Chis., México",,,,sábado: 11:30 AM to 7 PM | domingo: 11:30 AM to 7 PM | lunes: 11:30 AM to 7 PM | martes: 11:30 AM to 7 PM | miércoles: 11:30 AM to 7 PM | jueves: 11:30 AM to 7 PM | viernes: 11:30 AM to 7 PM,60,Listo para Contacto,Downloads Batch Ingestion,"Base_Restaurantes_StreetBoss_V2.xlsx, dataset_crawler-google-places_2026-08-01_08-05-47-215.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:35.301827,2026-08-05T02:27:40.924871,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx | Ingestado desde dataset_crawler-google-places_2026-08-01_08-05-47-215.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-94E7A41C,La Bota Negra,la-bota-negra-tuxtla-gutierrez,Restaurante,Restaurante General,,,+529613223538,,+529613223538,,,Tuxtla Gutiérrez,Chiapas,México,"10A.SUR Pte. 1975, Zona Sin Asignación de Nombre de Col 40, 29050 Tuxtla Gutiérrez, Chis., México",,,,sábado: 1 PM to 12 AM | domingo: 1 to 11 PM | lunes: 1 to 11 PM | martes: 1 to 11 PM | miércoles: 1 to 11 PM | jueves: 1 PM to 12 AM | viernes: 1 PM to 12 AM,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-14-31-906.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:38.399198,2026-08-05T02:27:40.919868,Ingestado desde dataset_crawler-google-places_2026-08-01_08-14-31-906.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-6A38DB03,La Burger Express,la-burger-express-tuxtla-gutierrez,Comida Rápida,Hamburguesería,,,+529612280098,,+529612280098,,,Tuxtla Gutiérrez,Chiapas,México,"Río Pijijiapan 408, 24 de Junio, 29047 Tuxtla Gutiérrez, Chis., México",,,,,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-14-31-906.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:38.364674,2026-08-05T02:27:40.937097,Ingestado desde dataset_crawler-google-places_2026-08-01_08-14-31-906.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-DAB876F3,La Cabaña Restaurante | Tuxtla Gutiérrez,la-cabana-restaurante-tuxtla-gutierrez-tuxtla-gutierrez,Restaurante,Restaurante General,https://www.facebook.com/p/La-Caba%C3%B1a-Restaurante-100092201888281,,,https://m.me/La-Caba%C3%B1a-Restaurante-100092201888281,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Downloads Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx,2026-08-05T02:27:35.313037,2026-08-05T02:27:35.313037,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx
