id,nombre,slug,categoria,subcategoria,facebook,instagram,whatsapp,messenger,telefono,correo,sitio_web,ciudad,estado,pais,direccion,latitud,longitud,descripcion,horario,score_comercial,estado_comercial,origen,archivo_origen,fecha_creacion,ultima_actualizacion,observaciones
SB-REST-AUD-D036CE3B,La Providencia Taquería Popular | Tuxtla Gutiérrez,la-providencia-taqueria-popular-tuxtla-gutierrez-tuxtla-gutierrez,Taquería,Taquería,https://www.facebook.com/taquerialaprovidencia,,,https://m.me/taquerialaprovidencia,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Audited Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx [Sheet],2026-08-05T02:41:52.892060,2026-08-05T02:41:52.892060,Ingestado y auditado desde Base_Restaurantes_StreetBoss_V2.xlsx [Sheet]
SB-REST-AUD-614BFD4E,La Reyna Pro,la-reyna-pro-tuxtla-gutierrez,Restaurante,Restaurante General,,,+529611292603,,+529611292603,,,Tuxtla Gutiérrez,Chiapas,México,"C. 1 de Mayo, No. 24-B, Laborante, 29096 Tuxtla Gutiérrez, Chis., México",,,,,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, dataset_crawler-google-places_2026-08-01_08-14-31-906.csv",2026-08-05T02:41:56.066332,2026-08-05T02:41:56.066332,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-14-31-906.csv
SB-REST-AUD-9E5AFEAE,La Reyna Pro,la-reyna-pro-tuxtla-gutierrez,Restaurante,Restaurante General,,,+5296112926030,,+5296112926030,,,Tuxtla Gutiérrez,Chiapas,México,"C. 1 de Mayo, No. 24-B, Laborante, 29096 Tuxtla Gutiérrez, Chis., México",,,,,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.322582,2026-08-05T02:41:56.322582,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv
SB-REST-AUD-CA56E9A3,La Rinconada Hamburguesas y Hotdogs,la-rinconada-hamburguesas-y-hotdogs-tuxtla-gutierrez,Comida Rápida,Hamburguesería,,,+529613627465,,+529613627465,,,Tuxtla Gutiérrez,Chiapas,México,"5ta norte y 7a pte. nte, Rinconada del Sol, 29030 Tuxtla Gutiérrez, Chis., México",,,,sábado: 7 PM to 12 AM | domingo: 7 to 11 PM | lunes: Cerrado | martes: 7 to 11 PM | miércoles: 7 to 11 PM | jueves: 7 to 11 PM | viernes: 7 PM to 12 AM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, dataset_crawler-google-places_2026-08-01_08-01-35-423.csv",2026-08-05T02:41:54.832720,2026-08-05T02:41:54.832720,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-01-35-423.csv
SB-REST-AUD-077E11EC,La Rinconada Hamburguesas y Hotdogs,la-rinconada-hamburguesas-y-hotdogs-tuxtla-gutierrez,Comida Rápida,Hamburguesería,,,+5296136274650,,+5296136274650,,,Tuxtla Gutiérrez,Chiapas,México,"5ta norte y 7a pte. nte, Rinconada del Sol, 29030 Tuxtla Gutiérrez, Chis., México",,,,sábado: 7 PM to 12 AM | domingo: 7 to 11 PM | lunes: Cerrado | martes: 7 to 11 PM | miércoles: 7 to 11 PM | jueves: 7 to 11 PM | viernes: 7 PM to 12 AM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.190363,2026-08-05T02:41:56.190363,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv
SB-REST-AUD-09B341B2,La Roma Taquería - Suaderia. | Tuxtla Gutiérrez,la-roma-taqueria-suaderia-tuxtla-gutierrez-tuxtla-gutierrez,Taquería,Taquería,https://www.facebook.com/LaRomaSuaderia,,,https://m.me/LaRomaSuaderia,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Audited Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx [Sheet],2026-08-05T02:41:52.891740,2026-08-05T02:41:52.891740,Ingestado y auditado desde Base_Restaurantes_StreetBoss_V2.xlsx [Sheet]
SB-REST-AUD-CC499BE6,LA SANTA tacos,la-santa-tacos-tuxtla-gutierrez,Taquería,Taquería,https://facebook.com/pg/tacoslasanta/menu,,+5296717570550,,+5296717570550,,https://facebook.com/pg/tacoslasanta/menu/,Tuxtla Gutiérrez,Chiapas,México,"Perif. Sur Pte. 2229 B, Penipak, 29060 Tuxtla Gutiérrez, Chis., México",,,,"sábado: 9 AM to 2 PM, 7 to 11 PM | domingo: 7 to 11 PM | lunes: 9 AM to 2 PM, 7 to 11 PM | martes: 9 AM to 2 PM, 7 to 11 PM | miércoles: 9 AM to 2 PM, 7 to 11 PM | jueves: 9 AM to 2 PM, 7 to 11 PM | viernes: 9 AM to 2 PM, 7 to 11 PM",75,Listo para Contacto,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_mvp0_tuxtla_taquerias_clean_scored.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.282910,2026-08-05T02:41:56.282910,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv
SB-REST-AUD-567E516A,LA SANTA tacos,la-santa-tacos-tuxtla-gutierrez,Taquería,Taquería,https://facebook.com/pg/tacoslasanta/menu,,+529671757055,,+529671757055,,https://facebook.com/pg/tacoslasanta/menu/,Tuxtla Gutiérrez,Chiapas,México,"Perif. Sur Pte. 2229 B, Penipak, 29060 Tuxtla Gutiérrez, Chis., México",,,,"sábado: 9 AM to 2 PM, 7 to 11 PM | domingo: 7 to 11 PM | lunes: 9 AM to 2 PM, 7 to 11 PM | martes: 9 AM to 2 PM, 7 to 11 PM | miércoles: 9 AM to 2 PM, 7 to 11 PM | jueves: 9 AM to 2 PM, 7 to 11 PM | viernes: 9 AM to 2 PM, 7 to 11 PM",75,Listo para Contacto,Audited Batch Ingestion,streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv,2026-08-05T02:41:56.452730,2026-08-05T02:41:56.452730,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv
SB-REST-AUD-7824E85B,La Santa TACOS | Tuxtla Gutiérrez,la-santa-tacos-tuxtla-gutierrez-tuxtla-gutierrez,Taquería,Taquería,https://www.facebook.com/tacoslasanta,,+529671757055,https://m.me/tacoslasanta,+529671757055,,https://facebook.com/pg/tacoslasanta/menu/,Tuxtla Gutiérrez,Chiapas,México,"Perif. Sur Pte. 2229 B, Penipak, 29060 Tuxtla Gutiérrez, Chis., México",,,,,75,Listo para Contacto,Audited Batch Ingestion,"Base_Restaurantes_StreetBoss_V2.xlsx [Sheet], dataset_crawler-google-places_2026-08-01_07-19-18-675.csv",2026-08-05T02:41:52.876983,2026-08-05T02:41:52.876983,Ingestado y auditado desde Base_Restaurantes_StreetBoss_V2.xlsx [Sheet]
SB-REST-AUD-6EA652EE,La Tablita Taquería,la-tablita-taqueria-tuxtla-gutierrez,Taquería,Taquería,https://www.facebook.com/La-Tablita-Taquer%C3%ADa-601456480051197,,+529611925197,,+529611925197,,https://www.facebook.com/La-Tablita-Taquer%C3%ADa-601456480051197,Tuxtla Gutiérrez,Chiapas,México,"14 Poniente Sur 114 entre calle Simojovel, Ocosingo y, Issste, 29060 Tuxtla Gutiérrez, Chis., México",,,,sábado: 7 PM to 12 AM | domingo: Cerrado | lunes: 7 PM to 12 AM | martes: 7 PM to 12 AM | miércoles: 7 PM to 12 AM | jueves: 7 PM to 12 AM | viernes: 7 PM to 12 AM,75,Listo para Contacto,Audited Batch Ingestion,"streetboss_mvp0_tuxtla_taquerias_top50_revision.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, dataset_crawler-google-places_2026-08-01_07-19-18-675.csv",2026-08-05T02:41:54.539454,2026-08-05T02:41:54.539454,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_07-19-18-675.csv
SB-REST-AUD-33E1F074,La Tablita Taquería,la-tablita-taqueria-tuxtla-gutierrez,Taquería,Taquería,https://www.facebook.com/La-Tablita-Taquer%C3%ADa-601456480051197,,+5296119251970,,+5296119251970,,https://www.facebook.com/La-Tablita-Taquer%C3%ADa-601456480051197,Tuxtla Gutiérrez,Chiapas,México,"14 Poniente Sur 114 entre calle Simojovel, Ocosingo y, Issste, 29060 Tuxtla Gutiérrez, Chis., México",,,,sábado: 7 PM to 12 AM | domingo: Cerrado | lunes: 7 PM to 12 AM | martes: 7 PM to 12 AM | miércoles: 7 PM to 12 AM | jueves: 7 PM to 12 AM | viernes: 7 PM to 12 AM,75,Listo para Contacto,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_mvp0_tuxtla_taquerias_clean_scored.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv",2026-08-05T02:41:56.160835,2026-08-05T02:41:56.160835,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv
SB-REST-AUD-86AD907B,La taquiza,la-taquiza-tuxtla-gutierrez,Taquería,Taquería,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"No316,, Olivo Sur LT2 MZ38 No314, Patria Nueva, Tuxtla Gutiérrez, Chis., México",,,,"sábado: 12 AM to 12:30 PM, 5 PM to 12 AM | domingo: 12 AM to 12:30 PM, 5 PM to 12 AM | lunes: 12 AM to 12:30 PM, 5 PM to 12 AM | martes: 12 AM to 12:30 PM, 5 PM to 12 AM | miércoles: 12 AM to 12:30 PM, 5 PM to 12 AM | jueves: 12 AM to 12:30 PM, 5 PM to 12 AM | viernes: 12 AM to 12:30 PM, 5 PM to 12 AM",15,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_mvp0_tuxtla_taquerias_clean_scored.csv, dataset_crawler-google-places_2026-08-01_07-19-18-675.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv",2026-08-05T02:41:54.553251,2026-08-05T02:41:54.553251,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_07-19-18-675.csv
SB-REST-AUD-BB163AAE,La Tlayudería ... Rincón oaxaqueño.,la-tlayuderia-rincon-oaxaqueno-tuxtla-gutierrez,Restaurante,Restaurante General,,,+529611176020,,+529611176020,,,Tuxtla Gutiérrez,Chiapas,México,"20 Avenida Nte. Ote. MZ3 No119AB, Pedregal San Antonio, 29014 Tuxtla Gutiérrez, Chis., México",,,,sábado: 6 PM to 12 AM | domingo: 6 PM to 12 AM | lunes: 6 PM to 12 AM | martes: 6 PM to 12 AM | miércoles: 6 PM to 12 AM | jueves: 6 PM to 12 AM | viernes: 6 PM to 12 AM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv",2026-08-05T02:41:55.753130,2026-08-05T02:41:55.753130,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-13-15-900.csv
SB-REST-AUD-4F379C9B,La Tlayudería ... Rincón oaxaqueño.,la-tlayuderia-rincon-oaxaqueno-tuxtla-gutierrez,Restaurante,Restaurante General,,,+5296111760200,,+5296111760200,,,Tuxtla Gutiérrez,Chiapas,México,"20 Avenida Nte. Ote. MZ3 No119AB, Pedregal San Antonio, 29014 Tuxtla Gutiérrez, Chis., México",,,,sábado: 6 PM to 12 AM | domingo: 6 PM to 12 AM | lunes: 6 PM to 12 AM | martes: 6 PM to 12 AM | miércoles: 6 PM to 12 AM | jueves: 6 PM to 12 AM | viernes: 6 PM to 12 AM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.179381,2026-08-05T02:41:56.179381,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv
SB-REST-AUD-926E32B9,LA TURULA MARISQUERÍA Y BOTANAS,la-turula-marisqueria-y-botanas-tuxtla-gutierrez,Mariscos,Mariscos,,,+529616638839,,+529616638839,,,Tuxtla Gutiérrez,Chiapas,México,"Libramiento Sur Ote 350, BARRIO SAN FRANCISCO, 29000 Tuxtla Gutiérrez, Chis., México",,,,sábado: 12 to 8 PM | domingo: 11 AM to 7 PM | lunes: 11 AM to 7 PM | martes: 11 AM to 7 PM | miércoles: 11 AM to 7 PM | jueves: 11 AM to 7 PM | viernes: 12 to 8 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, dataset_crawler-google-places_2026-08-01_08-05-47-215.csv",2026-08-05T02:41:55.371268,2026-08-05T02:41:55.371268,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-05-47-215.csv
SB-REST-AUD-00ADDF37,LA TURULA MARISQUERÍA Y BOTANAS,la-turula-marisqueria-y-botanas-tuxtla-gutierrez,Mariscos,Mariscos,,,+5296166388390,,+5296166388390,,,Tuxtla Gutiérrez,Chiapas,México,"Libramiento Sur Ote 350, BARRIO SAN FRANCISCO, 29000 Tuxtla Gutiérrez, Chis., México",,,,sábado: 12 to 8 PM | domingo: 11 AM to 7 PM | lunes: 11 AM to 7 PM | martes: 11 AM to 7 PM | miércoles: 11 AM to 7 PM | jueves: 11 AM to 7 PM | viernes: 12 to 8 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.176367,2026-08-05T02:41:56.176367,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv
SB-REST-AUD-3E6CA573,La Tuxtepecana,la-tuxtepecana-tuxtla-gutierrez,Restaurante,Restaurante General,,,+529613646574,,+529613646574,,,Tuxtla Gutiérrez,Chiapas,México,"Central Nte. 216, Albania Alta, 29010 Tuxtla Gutiérrez, Chis., México",,,,"viernes: 12 to 6:30 AM, 9 AM to 12 a.m. | sábado: 12 to 6:30 AM, 9 AM to 12 a.m. | domingo: 12 to 6 AM | lunes: 10 AM to 12 a.m. | martes: 12 to 6:30 AM, 9 AM to 12 a.m. | miércoles: 12 to 6:30 AM, 9 AM to 12 a.m. | jueves: 12 to 6:30 AM, 9 AM to 12 a.m.",40,Requiere Enriquecimiento,Audited Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv",2026-08-05T02:41:55.729683,2026-08-05T02:41:55.729683,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-13-15-900.csv
SB-REST-AUD-3CC09A74,La Tuxtepecana,la-tuxtepecana-tuxtla-gutierrez,Restaurante,Restaurante General,,,+5296136465740,,+5296136465740,,,Tuxtla Gutiérrez,Chiapas,México,"Central Nte. 216, Albania Alta, 29010 Tuxtla Gutiérrez, Chis., México",,,,"viernes: 12 to 6:30 AM, 9 AM to 12 a.m. | sábado: 12 to 6:30 AM, 9 AM to 12 a.m. | domingo: 12 to 6 AM | lunes: 10 AM to 12 a.m. | martes: 12 to 6:30 AM, 9 AM to 12 a.m. | miércoles: 12 to 6:30 AM, 9 AM to 12 a.m. | jueves: 12 to 6:30 AM, 9 AM to 12 a.m.",40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.187575,2026-08-05T02:41:56.187575,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv
SB-REST-AUD-262B83FF,La Tuxtlequita Antojitos y Desayunos,la-tuxtlequita-antojitos-y-desayunos-tuxtla-gutierrez,Restaurante,Comida Mexicana,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"Av. 20A. Sur Ote. 2108, Revolución, 29080 Tuxtla Gutiérrez, Chis., México",,,,sábado: 8 AM to 4 PM | domingo: Cerrado | lunes: 8 AM to 4 PM | martes: 8 AM to 4 PM | miércoles: 8 AM to 4 PM | jueves: 8 AM to 4 PM | viernes: 8 AM to 4 PM,15,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:55.491528,2026-08-05T02:41:55.491528,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv
SB-REST-AUD-41DD84DD,La Valentina,la-valentina-tuxtla-gutierrez,Comida Rápida,Hamburguesería,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"Del Refugio 120, San Pedro Popular, 29039 Tuxtla Gutiérrez, Chis., México",,,,sábado: 4 to 11 PM | domingo: 4 to 11 PM | lunes: 4 to 11 PM | martes: 4 to 11 PM | miércoles: 4 to 11 PM | jueves: 4 to 11 PM | viernes: 4 to 11 PM,15,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv, dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, dataset_crawler-google-places_2026-08-01_08-01-35-423.csv",2026-08-05T02:41:54.746291,2026-08-05T02:41:54.746291,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-01-35-423.csv
SB-REST-AUD-10C29A07,La Veinte - Marisquería,la-veinte-marisqueria-tuxtla-gutierrez,Mariscos,Mariscos,,,+529616685407,,+529616685407,,,Tuxtla Gutiérrez,Chiapas,México,"Los Cocos 2, Albania Baja, 29010 Tuxtla Gutiérrez, Chis., México",,,,sábado: 12 to 6 PM | domingo: 12 to 6 PM | lunes: Cerrado | martes: Cerrado | miércoles: Cerrado | jueves: 12 to 6 PM | viernes: 12 to 6 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, dataset_crawler-google-places_2026-08-01_08-05-47-215.csv",2026-08-05T02:41:55.404240,2026-08-05T02:41:55.404240,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-05-47-215.csv
SB-REST-AUD-42307F02,La Veinte - Marisquería,la-veinte-marisqueria-tuxtla-gutierrez,Mariscos,Mariscos,,,+5296166854070,,+5296166854070,,,Tuxtla Gutiérrez,Chiapas,México,"Los Cocos 2, Albania Baja, 29010 Tuxtla Gutiérrez, Chis., México",,,,sábado: 12 to 6 PM | domingo: 12 to 6 PM | lunes: Cerrado | martes: Cerrado | miércoles: Cerrado | jueves: 12 to 6 PM | viernes: 12 to 6 PM,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.312502,2026-08-05T02:41:56.312502,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv
SB-REST-AUD-86D580D1,La Vistilla | Tuxtla Gutiérrez,la-vistilla-tuxtla-gutierrez-tuxtla-gutierrez,Restaurante,Restaurante General,https://www.facebook.com/LaVistillaPizzeria,,,https://m.me/LaVistillaPizzeria,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Audited Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx [Sheet],2026-08-05T02:41:52.883169,2026-08-05T02:41:52.883169,Ingestado y auditado desde Base_Restaurantes_StreetBoss_V2.xlsx [Sheet]
SB-REST-AUD-446281C7,La Yaquesita Tacos | Tuxtla Gutiérrez,la-yaquesita-tacos-tuxtla-gutierrez-tuxtla-gutierrez,Taquería,Taquería,https://www.facebook.com/layaquesitatacos1,,,https://m.me/layaquesitatacos1,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Audited Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx [Sheet],2026-08-05T02:41:52.884251,2026-08-05T02:41:52.884251,Ingestado y auditado desde Base_Restaurantes_StreetBoss_V2.xlsx [Sheet]
SB-REST-AUD-9C7D4B5D,"La Yaquesita, Chelas y Botanas",la-yaquesita-chelas-y-botanas-tuxtla-gutierrez,Restaurante,Restaurante General,,,+529614564353,,+529614564353,,,Tuxtla Gutiérrez,Chiapas,México,"Calle 5a. Pte. Sur 1619, San Francisco, 29066 Tuxtla Gutiérrez, Chis., México",,,,sábado: Abierto las 24 horas | domingo: Abierto las 24 horas | lunes: Abierto las 24 horas | martes: Abierto las 24 horas | miércoles: Abierto las 24 horas | jueves: Abierto las 24 horas | viernes: Abierto las 24 horas,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, dataset_crawler-google-places_2026-08-01_08-14-31-906.csv",2026-08-05T02:41:56.069037,2026-08-05T02:41:56.069037,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-14-31-906.csv
SB-REST-AUD-742AB423,"La Yaquesita, Chelas y Botanas",la-yaquesita-chelas-y-botanas-tuxtla-gutierrez,Restaurante,Restaurante General,,,+5296145643530,,+5296145643530,,,Tuxtla Gutiérrez,Chiapas,México,"Calle 5a. Pte. Sur 1619, San Francisco, 29066 Tuxtla Gutiérrez, Chis., México",,,,sábado: Abierto las 24 horas | domingo: Abierto las 24 horas | lunes: Abierto las 24 horas | martes: Abierto las 24 horas | miércoles: Abierto las 24 horas | jueves: Abierto las 24 horas | viernes: Abierto las 24 horas,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.323170,2026-08-05T02:41:56.323170,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv
SB-REST-AUD-132AF373,LADOCE,ladoce-tuxtla-gutierrez,Restaurante,Restaurante General,,https://www.instagram.com/ladoce_restobar,+529616057999,,+529616057999,,https://www.instagram.com/ladoce_restobar/,Tuxtla Gutiérrez,Chiapas,México,"Perif. Sur Pte. 485, Santa Elena, 29060 Tuxtla Gutiérrez, Chis., México",,,,sábado: 12 PM to 12 AM | domingo: 12 PM to 12 AM | lunes: 12 PM to 12 AM | martes: 12 PM to 12 AM | miércoles: 12 PM to 12 AM | jueves: 12 PM to 12 AM | viernes: 12 PM to 12 AM,70,Listo para Contacto,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_top_contactables_A_Aplus.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, dataset_crawler-google-places_2026-08-01_08-14-31-906.csv",2026-08-05T02:41:56.110549,2026-08-05T02:41:56.110549,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-14-31-906.csv
SB-REST-AUD-278E5082,LADOCE,ladoce-tuxtla-gutierrez,Restaurante,Restaurante General,,https://www.instagram.com/ladoce_restobar,+5296160579990,,+5296160579990,,https://www.instagram.com/ladoce_restobar/,Tuxtla Gutiérrez,Chiapas,México,"Perif. Sur Pte. 485, Santa Elena, 29060 Tuxtla Gutiérrez, Chis., México",,,,sábado: 12 PM to 12 AM | domingo: 12 PM to 12 AM | lunes: 12 PM to 12 AM | martes: 12 PM to 12 AM | miércoles: 12 PM to 12 AM | jueves: 12 PM to 12 AM | viernes: 12 PM to 12 AM,70,Listo para Contacto,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.153065,2026-08-05T02:41:56.153065,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv
SB-REST-AUD-6B45B6E6,Lai Lai,lai-lai-tuxtla-gutierrez,Restaurante,Restaurante General,,,+529616137171,,+529616137171,,,Tuxtla Gutiérrez,Chiapas,México,"Av. 1a. Sur Ote. 445 - B, Asamblea de barrio, Centro, 29000 Tuxtla Gutiérrez, Chis., México",,,,,40,Requiere Enriquecimiento,Audited Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-04-47-905.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv",2026-08-05T02:41:55.238427,2026-08-05T02:41:55.238427,Ingestado y auditado desde dataset_crawler-google-places_2026-08-01_08-04-47-905.csv
SB-REST-AUD-BF3AF1A1,Lai Lai,lai-lai-tuxtla-gutierrez,Restaurante,Restaurante General,,,+5296161371710,,+5296161371710,,,Tuxtla Gutiérrez,Chiapas,México,"Av. 1a. Sur Ote. 445 - B, Asamblea de barrio, Centro, 29000 Tuxtla Gutiérrez, Chis., México",,,,,40,Requiere Enriquecimiento,Audited Batch Ingestion,"streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:41:56.206039,2026-08-05T02:41:56.206039,Ingestado y auditado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv
